SR_Number,Status,ACTIVITY,Involved_ST_Function_Div,Involved_Org_line_3,Involved_ST,SR_Latest_Impact,Product,Country,Owner_Country,time_from_start,time_from_previous_event(start),daytime,weekday,# ACTIVITY=In Progress,# ACTIVITY=Awaiting Assignment,# ACTIVITY=Resolved,# ACTIVITY=Assigned,# ACTIVITY=Closed,# ACTIVITY=Wait - User,# ACTIVITY=Wait - Implementation,# ACTIVITY=Wait,# ACTIVITY=Wait - Vendor,# ACTIVITY=In Call,# ACTIVITY=Wait - Customer,# ACTIVITY=Unmatched,# ACTIVITY=Cancelled,lead_time
1-740715573,Accepted,In Progress,V3_2,Org line C,S42,Medium,PROD660,se,Sweden,0.809,0.809,43744.471,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,0.923
1-740715743,Accepted,In Progress,V3_2,Org line C,S42,Medium,PROD660,se,Sweden,0.0,0.0,43744.901,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271
1-740715743,Accepted,In Progress,V3_2,Org line C,S42,Medium,PROD660,se,Sweden,0.029,0.029,43744.93,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,0.271
1-740723138,Accepted,In Progress,A2_1,Org line B,D3,Medium,PROD81,br,Brazil,0.0,0.0,43740.413,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,32.122
1-740723138,Accepted,In Progress,A2_1,Org line B,D3,Medium,PROD81,br,Brazil,0.031,0.031,43740.444,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,32.122
1-740723138,Queued,Awaiting Assignment,A2_1,Org line B,D3,Medium,PROD81,br,Brazil,0.14,0.109,43740.553,Friday,2,0,0,0,0,0,0,0,0,0,0,0,0,32.122
1-740723138,Accepted,In Progress,A2_1,Org line B,D3,Medium,PROD81,br,Brazil,4.61,4.47,43745.023,Friday,2,1,0,0,0,0,0,0,0,0,0,0,0,32.122
1-740723138,Completed,Resolved,A2_1,Org line B,D3,Medium,PROD81,br,Brazil,4.777,0.167,43745.19,Friday,3,1,0,0,0,0,0,0,0,0,0,0,0,32.122
1-740723442,Accepted,In Progress,V3_2,Org line C,G96,Medium,PROD424,br,Brazil,0.0,0.0,43741.324,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,340.394
1-740723442,Accepted,In Progress,V3_2,Org line C,G96,Medium,PROD424,br,Brazil,0.17,0.17,43741.494,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,340.394
1-740723442,Accepted,Wait - User,V3_2,Org line B,S6,Medium,PROD424,br,Brazil,18.98,18.81,43760.304,Friday,2,0,0,0,0,0,0,0,0,0,0,0,0,340.394
1-740723678,Accepted,In Progress,V3_2,Org line C,S42,Medium,PROD13,se,Sweden,0.0,0.0,43744.614,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,633.378
1-740723678,Accepted,In Progress,V3_2,Org line C,S42,Medium,PROD13,se,Sweden,0.006,0.006,43744.62,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,633.378
1-740723678,Completed,Resolved,V3_2,Org line C,S42,Medium,PROD13,se,Sweden,0.064,0.058,43744.678,Friday,2,0,0,0,0,0,0,0,0,0,0,0,0,633.378
1-740726556,Accepted,In Progress,V3_2,Org line C,N38,Medium,PROD494,us,USA,0.0,0.0,43744.747,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,1.803
1-740726556,Accepted,In Progress,V3_2,Org line C,N38,Medium,PROD494,us,USA,0.044,0.044,43744.791,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,1.803
1-740726591,Accepted,In Progress,V3_2,Org line C,N38,Medium,PROD267,us,USA,0.0,0.0,43744.49,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,633.503
1-740726591,Accepted,In Progress,V3_2,Org line C,N38,Medium,PROD267,us,USA,0.163,0.163,43744.653,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,633.503
1-740726591,Queued,Awaiting Assignment,missing,Org line C,S3 2nd,Medium,PROD267,us,USA,0.176,0.013,43744.666,Friday,2,0,0,0,0,0,0,0,0,0,0,0,0,633.503
1-740726591,Accepted,In Progress,missing,Org line C,S3 2nd,Medium,PROD267,us,USA,1.269,1.093,43745.759,Friday,2,1,0,0,0,0,0,0,0,0,0,0,0,633.503
1-740726591,Accepted,Assigned,missing,Org line C,S3 2nd,Medium,PROD267,us,USA,1.276,0.007,43745.766,Friday,3,1,0,0,0,0,0,0,0,0,0,0,0,633.503
1-740726591,Accepted,In Progress,missing,Org line C,S3 2nd,Medium,PROD267,us,USA,2.931,1.655,43747.421,Friday,3,1,0,1,0,0,0,0,0,0,0,0,0,633.503
1-740726591,Accepted,Wait,missing,Org line C,S3 2nd,Medium,PROD267,us,USA,2.937,0.006,43747.427,Friday,4,1,0,1,0,0,0,0,0,0,0,0,0,633.503
1-740726591,Completed,Resolved,missing,Org line C,S3 2nd,Medium,PROD267,us,USA,5.987,3.05,43750.477,Friday,4,1,0,1,0,0,0,1,0,0,0,0,0,633.503
1-740730671,Accepted,In Progress,V3_2,Org line C,N36,Low,PROD566,us,USA,0.0,0.0,43743.794,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,1.948
1-740730671,Accepted,In Progress,V3_2,Org line C,N36,Low,PROD566,us,USA,0.082,0.082,43743.876,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,1.948
1-740731990,Accepted,In Progress,V3_2,Org line C,N36,Low,PROD566,us,USA,0.0,0.0,43741.308,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,12.256
1-740731990,Accepted,In Progress,V3_2,Org line C,N36,Low,PROD566,us,USA,0.436,0.436,43741.744,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,12.256
1-740732022,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD424,pl,POLAND,0.0,0.0,43741.929,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,1586.846
1-740732022,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD424,pl,POLAND,0.056,0.056,43741.985,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,1586.846
1-740732022,Queued,Awaiting Assignment,V3_2,Org line C,G97,Low,PROD424,pl,INDIA,3.336,3.28,43745.265,Friday,2,0,0,0,0,0,0,0,0,0,0,0,0,1586.846
1-740732022,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD424,pl,Sweden,41.159,37.823,43783.088,Friday,2,1,0,0,0,0,0,0,0,0,0,0,0,1586.846
1-740732022,Queued,Awaiting Assignment,V3_2,Org line C,G97,Low,PROD424,pl,Sweden,41.202,0.043,43783.131,Friday,3,1,0,0,0,0,0,0,0,0,0,0,0,1586.846
1-740732022,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD424,pl,POLAND,605.679,564.477,44347.608,Friday,3,2,0,0,0,0,0,0,0,0,0,0,0,1586.846
1-740732022,Accepted,Assigned,V3_2,Org line C,G97,Low,PROD424,pl,POLAND,605.686,0.007,44347.615,Friday,4,2,0,0,0,0,0,0,0,0,0,0,0,1586.846
1-740732022,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD424,pl,POLAND,848.725,243.039,44590.654,Friday,4,2,0,1,0,0,0,0,0,0,0,0,0,1586.846
1-740732022,Accepted,Wait,V3_2,Org line C,G97,Low,PROD424,pl,POLAND,848.735,0.01,44590.664,Friday,5,2,0,1,0,0,0,0,0,0,0,0,0,1586.846
1-740732022,Accepted,Wait - User,V3_2,Org line C,G97,Low,PROD424,pl,POLAND,870.673,21.938,44612.602,Friday,5,2,0,1,0,0,0,1,0,0,0,0,0,1586.846
1-740732022,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD424,pl,POLAND,925.071,54.398,44667.0,Friday,5,2,0,1,0,1,0,1,0,0,0,0,0,1586.846
1-740732022,Accepted,Wait - User,V3_2,Org line C,G97,Low,PROD424,pl,POLAND,925.488,0.417,44667.417,Friday,6,2,0,1,0,1,0,1,0,0,0,0,0,1586.846
1-740732022,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD424,pl,POLAND,933.449,7.961,44675.378,Friday,6,2,0,1,0,2,0,1,0,0,0,0,0,1586.846
1-740732022,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD424,pl,POLAND,940.386,6.937,44682.315,Friday,7,2,0,1,0,2,0,1,0,0,0,0,0,1586.846
1-740732022,Completed,Resolved,V3_2,Org line C,G97,Low,PROD424,pl,POLAND,940.39,0.004,44682.319,Friday,8,2,0,1,0,2,0,1,0,0,0,0,0,1586.846
1-740732425,Accepted,In Progress,V3_2,Org line C,N13,Medium,PROD401,se,Sweden,0.0,0.0,43745.599,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127
1-740732425,Accepted,In Progress,V3_2,Org line C,N13,Medium,PROD401,se,Sweden,0.067,0.067,43745.666,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,0.127
1-740732805,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD175,pl,POLAND,0.0,0.0,43745.942,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,329.771
1-740732805,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD175,pl,POLAND,0.432,0.432,43746.374,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,329.771
1-740732805,Queued,Awaiting Assignment,V3_2,Org line C,G179,Low,PROD175,pl,POLAND,1.441,1.009,43747.383,Friday,2,0,0,0,0,0,0,0,0,0,0,0,0,329.771
1-740732805,Accepted,Wait - User,V3_2,Org line C,G179,Low,PROD175,pl,POLAND,235.527,234.086,43981.469,Friday,2,1,0,0,0,0,0,0,0,0,0,0,0,329.771
1-740736929,Accepted,In Progress,V3_2,Org line C,S42,Medium,PROD660,se,Sweden,0.0,0.0,43742.233,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,635.768
1-740736929,Accepted,In Progress,V3_2,Org line C,S42,Medium,PROD660,se,Sweden,0.56,0.56,43742.793,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,635.768
1-740736929,Completed,Resolved,V3_2,Org line C,S42,Medium,PROD660,se,Sweden,1.85,1.29,43744.083,Friday,2,0,0,0,0,0,0,0,0,0,0,0,0,635.768
1-740737521,Accepted,In Progress,A2_1,Org line C,D2,Medium,PROD235,be,Belgium,0.0,0.0,43747.635,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09
1-740737521,Accepted,In Progress,A2_1,Org line C,D2,Medium,PROD235,be,Belgium,0.01,0.01,43747.645,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,0.09
1-740737536,Accepted,In Progress,A2_1,Org line C,D2,Medium,PROD235,be,Belgium,0.0,0.0,43747.728,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027
1-740737536,Accepted,In Progress,A2_1,Org line C,D2,Medium,PROD235,be,Belgium,0.016,0.016,43747.744,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,0.027
1-740740907,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD279,se,Brazil,0.0,0.0,43741.729,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,926.134
1-740740907,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD279,se,Brazil,0.18,0.18,43741.909,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,926.134
1-740740907,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD279,se,Brazil,0.207,0.027,43741.936,Friday,2,0,0,0,0,0,0,0,0,0,0,0,0,926.134
1-740740907,Accepted,Wait,V3_2,Org line C,M8,Low,PROD279,se,Sweden,1.494,1.287,43743.223,Friday,3,0,0,0,0,0,0,0,0,0,0,0,0,926.134
1-740741492,Accepted,In Progress,V3_2,Org line C,V1,Low,PROD253,fr,France,0.0,0.0,43742.86,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,635.138
1-740741492,Accepted,In Progress,V3_2,Org line C,V1,Low,PROD253,fr,France,0.032,0.032,43742.892,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,635.138
1-740741492,Completed,Resolved,V3_2,Org line C,V1,Low,PROD253,fr,France,0.082,0.05,43742.942,Friday,2,0,0,0,0,0,0,0,0,0,0,0,0,635.138
1-740741561,Accepted,In Progress,A2_1,Org line C,D5,Medium,PROD424,pl,Belgium,0.0,0.0,43743.135,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,288.828
1-740741561,Accepted,In Progress,A2_1,Org line C,D5,Medium,PROD424,pl,Belgium,0.016,0.016,43743.151,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,288.828
1-740741561,Queued,Awaiting Assignment,V3_2,Org line C,G297,Medium,PROD424,pl,Belgium,0.353,0.337,43743.488,Friday,2,0,0,0,0,0,0,0,0,0,0,0,0,288.828
1-740741561,Accepted,In Progress,V3_2,Org line C,G297,Medium,PROD424,pl,Belgium,233.597,233.244,43976.732,Friday,2,1,0,0,0,0,0,0,0,0,0,0,0,288.828
1-740741561,Accepted,Wait - Implementation,V3_2,Org line C,G297,Medium,PROD424,pl,Belgium,233.604,0.007,43976.739,Friday,3,1,0,0,0,0,0,0,0,0,0,0,0,288.828
1-740741561,Queued,Awaiting Assignment,V3_2,Org line C,G97,Medium,PROD424,pl,Belgium,239.337,5.733,43982.472,Friday,3,1,0,0,0,0,1,0,0,0,0,0,0,288.828
1-740741561,Accepted,In Progress,V3_2,Org line C,G97,Medium,PROD424,pl,POLAND,243.397,4.06,43986.532,Friday,3,2,0,0,0,0,1,0,0,0,0,0,0,288.828
1-740741561,Accepted,Assigned,V3_2,Org line C,G97,Medium,PROD424,pl,POLAND,243.413,0.016,43986.548,Friday,4,2,0,0,0,0,1,0,0,0,0,0,0,288.828
1-740741561,Accepted,In Progress,V3_2,Org line C,G97,Medium,PROD424,pl,POLAND,243.727,0.314,43986.862,Friday,4,2,0,1,0,0,1,0,0,0,0,0,0,288.828
1-740741561,Completed,Resolved,V3_2,Org line C,G97,Medium,PROD424,pl,POLAND,244.086,0.359,43987.221,Friday,5,2,0,1,0,0,1,0,0,0,0,0,0,288.828
1-740748947,Accepted,In Progress,V3_2,Org line C,N38,Medium,PROD8,us,USA,0.0,0.0,43746.55,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,25.973
1-740748947,Accepted,In Progress,V3_2,Org line C,N38,Medium,PROD8,us,USA,0.085,0.085,43746.635,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,25.973
1-740748947,Accepted,Wait - User,V3_2,Org line C,N38,Medium,PROD8,us,USA,1.561,1.476,43748.111,Friday,2,0,0,0,0,0,0,0,0,0,0,0,0,25.973
1-740748947,Completed,Resolved,V3_2,Org line C,N38,Medium,PROD8,us,USA,5.085,3.524,43751.635,Friday,2,0,0,0,0,1,0,0,0,0,0,0,0,25.973
1-740749185,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD205,in,Brazil,0.0,0.0,43744.958,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,373.459
1-740749185,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD205,in,Brazil,0.389,0.389,43745.347,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,373.459
1-740749185,Queued,Awaiting Assignment,E_10,Org line B,G230 2nd,Low,PROD205,in,Brazil,0.729,0.34,43745.687,Friday,2,0,0,0,0,0,0,0,0,0,0,0,0,373.459
1-740749185,Accepted,In Progress,E_10,Org line B,G230 2nd,Low,PROD205,in,INDIA,1.304,0.575,43746.262,Friday,2,1,0,0,0,0,0,0,0,0,0,0,0,373.459
1-740749185,Accepted,Wait - User,E_10,Org line B,G230 2nd,Low,PROD205,in,INDIA,1.639,0.335,43746.597,Friday,3,1,0,0,0,0,0,0,0,0,0,0,0,373.459
1-740749185,Accepted,Assigned,E_10,Org line B,G230 2nd,Low,PROD205,in,INDIA,243.68,242.041,43988.638,Friday,3,1,0,0,0,1,0,0,0,0,0,0,0,373.459
1-740749185,Accepted,In Progress,E_10,Org line B,G230 2nd,Low,PROD205,in,INDIA,243.783,0.103,43988.741,Friday,3,1,0,1,0,1,0,0,0,0,0,0,0,373.459
1-740749185,Accepted,Wait,E_10,Org line B,G230 2nd,Low,PROD205,in,INDIA,243.813,0.03,43988.771,Friday,4,1,0,1,0,1,0,0,0,0,0,0,0,373.459
1-740749185,Accepted,Wait - User,E_10,Org line B,G230 2nd,Low,PROD205,in,INDIA,250.196,6.383,43995.154,Friday,4,1,0,1,0,1,0,1,0,0,0,0,0,373.459
1-740749185,Accepted,In Progress,E_10,Org line B,G230 2nd,Low,PROD205,in,INDIA,322.977,72.781,44067.935,Friday,4,1,0,1,0,2,0,1,0,0,0,0,0,373.459
1-740749185,Completed,Resolved,E_10,Org line B,G230 2nd,Low,PROD205,in,INDIA,323.003,0.026,44067.961,Friday,5,1,0,1,0,2,0,1,0,0,0,0,0,373.459
1-740749370,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD424,pl,Brazil,0.0,0.0,43753.059,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0.276
1-740749370,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD424,pl,Brazil,0.205,0.205,43753.264,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,0.276
1-740751001,Accepted,In Progress,A2_4,Org line A2,G111 2nd,High,PROD802,in,Sweden,0.0,0.0,43741.957,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,30.574
1-740751001,Accepted,In Progress,A2_4,Org line A2,G111 2nd,High,PROD802,in,Sweden,0.03,0.03,43741.987,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,30.574
1-740751001,Queued,Awaiting Assignment,E_10,Org line C,G271 2nd,High,PROD802,in,Sweden,0.162,0.132,43742.119,Friday,2,0,0,0,0,0,0,0,0,0,0,0,0,30.574
1-740751001,Accepted,In Progress,E_10,Org line C,G271 2nd,High,PROD802,in,Sweden,0.3,0.138,43742.257,Friday,2,1,0,0,0,0,0,0,0,0,0,0,0,30.574
1-740751001,Accepted,Assigned,E_10,Org line C,G271 2nd,High,PROD802,in,Sweden,0.586,0.286,43742.543,Friday,3,1,0,0,0,0,0,0,0,0,0,0,0,30.574
1-740751001,Accepted,In Progress,E_10,Org line C,G271 2nd,High,PROD802,in,Sweden,1.014,0.428,43742.971,Friday,3,1,0,1,0,0,0,0,0,0,0,0,0,30.574
1-740751001,Queued,Awaiting Assignment,A2_4,Org line A2,G111 2nd,High,PROD802,in,Sweden,1.713,0.699,43743.67,Friday,4,1,0,1,0,0,0,0,0,0,0,0,0,30.574
1-740751001,Accepted,In Progress,A2_4,Org line A2,G111 2nd,High,PROD802,in,Sweden,1.89,0.177,43743.847,Friday,4,2,0,1,0,0,0,0,0,0,0,0,0,30.574
1-740751001,Queued,Awaiting Assignment,E_10,Org line C,G271 2nd,High,PROD802,in,Sweden,1.996,0.106,43743.953,Friday,5,2,0,1,0,0,0,0,0,0,0,0,0,30.574
1-740751001,Accepted,In Progress,E_10,Org line C,G271 2nd,High,PROD802,in,Sweden,2.065,0.069,43744.022,Friday,5,3,0,1,0,0,0,0,0,0,0,0,0,30.574
1-740751001,Accepted,Assigned,E_10,Org line C,G271 2nd,High,PROD802,in,Sweden,2.079,0.014,43744.036,Friday,6,3,0,1,0,0,0,0,0,0,0,0,0,30.574
1-740751001,Accepted,In Progress,E_10,Org line C,G271 2nd,High,PROD802,in,Sweden,4.613,2.534,43746.57,Friday,6,3,0,2,0,0,0,0,0,0,0,0,0,30.574
1-740751001,Completed,Resolved,E_10,Org line C,G271 2nd,High,PROD802,in,Sweden,4.639,0.026,43746.596,Friday,7,3,0,2,0,0,0,0,0,0,0,0,0,30.574
1-740751204,Accepted,In Progress,V3_2,Org line C,S42,Medium,PROD660,se,Sweden,0.0,0.0,43744.02,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,1498.579
1-740751204,Accepted,In Progress,V3_2,Org line C,S42,Medium,PROD660,se,Sweden,0.075,0.075,43744.095,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,1498.579
1-740751204,Completed,Resolved,V3_2,Org line C,S42,Medium,PROD660,se,Sweden,0.489,0.414,43744.509,Friday,2,0,0,0,0,0,0,0,0,0,0,0,0,1498.579
1-740751204,Accepted,In Progress,V3_2,Org line C,S42,Medium,PROD660,se,Sweden,1.669,1.18,43745.689,Friday,2,0,1,0,0,0,0,0,0,0,0,0,0,1498.579
1-740751204,Queued,Awaiting Assignment,V3_2,Org line C,S43,Medium,PROD660,se,Sweden,2.804,1.135,43746.824,Friday,3,0,1,0,0,0,0,0,0,0,0,0,0,1498.579
1-740751204,Accepted,In Progress,V3_2,Org line C,S43,Medium,PROD660,se,Sweden,228.341,225.537,43972.361,Friday,3,1,1,0,0,0,0,0,0,0,0,0,0,1498.579
1-740751204,Accepted,Assigned,V3_2,Org line C,S43,Medium,PROD660,se,Sweden,228.415,0.074,43972.435,Friday,4,1,1,0,0,0,0,0,0,0,0,0,0,1498.579
1-740751204,Accepted,In Progress,V3_2,Org line C,S43,Medium,PROD660,se,Sweden,232.843,4.428,43976.863,Friday,4,1,1,1,0,0,0,0,0,0,0,0,0,1498.579
1-740751204,Accepted,Wait - User,V3_2,Org line C,S43,Medium,PROD660,se,Sweden,233.066,0.223,43977.086,Friday,5,1,1,1,0,0,0,0,0,0,0,0,0,1498.579
1-740751204,Completed,Resolved,V3_2,Org line C,S43,Medium,PROD660,se,Sweden,844.466,611.4,44588.486,Friday,5,1,1,1,0,1,0,0,0,0,0,0,0,1498.579
1-740751544,Accepted,In Progress,missing,Org line C,N19 2nd,Low,PROD424,ca,Canada,0.0,0.0,43744.624,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,892.923
1-740751544,Accepted,In Progress,missing,Org line C,N19 2nd,Low,PROD424,ca,Canada,0.559,0.559,43745.183,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,892.923
1-740751544,Accepted,Wait - User,missing,Org line C,N19 2nd,Low,PROD424,ca,Canada,0.854,0.295,43745.478,Friday,2,0,0,0,0,0,0,0,0,0,0,0,0,892.923
1-740751544,Completed,Resolved,missing,Org line C,N19 2nd,Low,PROD424,ca,Canada,269.364,268.51,44013.988,Friday,2,0,0,0,0,1,0,0,0,0,0,0,0,892.923
1-740751561,Accepted,In Progress,missing,Org line V11,V48,Medium,PROD776,pl,Czech Republic,0.0,0.0,43744.635,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,892.912
1-740751561,Accepted,In Progress,missing,Org line V11,V48,Medium,PROD776,pl,Czech Republic,0.025,0.025,43744.66,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,892.912
1-740751561,Queued,Awaiting Assignment,A2_1,Org line A2,D8,Medium,PROD776,pl,Czech Republic,0.266,0.241,43744.901,Friday,2,0,0,0,0,0,0,0,0,0,0,0,0,892.912
1-740751561,Accepted,In Progress,A2_1,Org line A2,D8,Medium,PROD776,pl,POLAND,225.849,225.583,43970.484,Friday,2,1,0,0,0,0,0,0,0,0,0,0,0,892.912
1-740751561,Queued,Awaiting Assignment,A2_1,Org line A2,N14 2nd,Medium,PROD776,pl,POLAND,225.87,0.021,43970.505,Friday,3,1,0,0,0,0,0,0,0,0,0,0,0,892.912
1-740751561,Accepted,In Progress,A2_1,Org line A2,N14 2nd,Medium,PROD776,pl,POLAND,231.265,5.395,43975.9,Friday,3,2,0,0,0,0,0,0,0,0,0,0,0,892.912
1-740751561,Accepted,Wait,A2_1,Org line A2,N14 2nd,Medium,PROD776,pl,POLAND,231.27,0.005,43975.905,Friday,4,2,0,0,0,0,0,0,0,0,0,0,0,892.912
1-740751561,Accepted,In Progress,A2_1,Org line A2,N14 2nd,Medium,PROD776,pl,POLAND,232.243,0.973,43976.878,Friday,4,2,0,0,0,0,0,1,0,0,0,0,0,892.912
1-740751561,Accepted,Assigned,A2_1,Org line A2,N14 2nd,Medium,PROD776,pl,POLAND,232.77,0.527,43977.405,Friday,5,2,0,0,0,0,0,1,0,0,0,0,0,892.912
1-740751561,Accepted,In Progress,A2_1,Org line A2,N14 2nd,Medium,PROD776,pl,POLAND,237.058,4.288,43981.693,Friday,5,2,0,1,0,0,0,1,0,0,0,0,0,892.912
1-740751561,Queued,Awaiting Assignment,missing,Org line V11,V48,Medium,PROD776,pl,POLAND,238.802,1.744,43983.437,Friday,6,2,0,1,0,0,0,1,0,0,0,0,0,892.912
1-740751561,Accepted,In Progress,missing,Org line V11,V48,Medium,PROD776,pl,Czech Republic,243.652,4.85,43988.287,Friday,6,3,0,1,0,0,0,1,0,0,0,0,0,892.912
1-740751561,Queued,Awaiting Assignment,A2_1,Org line A2,D8,Medium,PROD776,pl,Czech Republic,243.668,0.016,43988.303,Friday,7,3,0,1,0,0,0,1,0,0,0,0,0,892.912
1-740751561,Accepted,In Progress,A2_1,Org line A2,D8,Medium,PROD776,pl,POLAND,243.692,0.024,43988.327,Friday,7,4,0,1,0,0,0,1,0,0,0,0,0,892.912
1-740751561,Queued,Awaiting Assignment,A2_1,Org line A2,N14 2nd,Medium,PROD776,pl,POLAND,243.715,0.023,43988.35,Friday,8,4,0,1,0,0,0,1,0,0,0,0,0,892.912
1-740751561,Accepted,In Progress,A2_1,Org line A2,N14 2nd,Medium,PROD776,pl,POLAND,244.101,0.386,43988.736,Friday,8,5,0,1,0,0,0,1,0,0,0,0,0,892.912
1-740751561,Queued,Awaiting Assignment,missing,Org line V11,V48,Medium,PROD776,pl,POLAND,244.372,0.271,43989.007,Friday,9,5,0,1,0,0,0,1,0,0,0,0,0,892.912
1-740751561,Accepted,In Progress,missing,Org line V11,V48,Medium,PROD776,pl,Czech Republic,252.71,8.338,43997.345,Friday,9,6,0,1,0,0,0,1,0,0,0,0,0,892.912
1-740751561,Completed,Resolved,missing,Org line V11,V48,Medium,PROD776,pl,Czech Republic,252.717,0.007,43997.352,Friday,10,6,0,1,0,0,0,1,0,0,0,0,0,892.912
1-740751967,Accepted,In Progress,V3_2,Org line C,G189 2nd,Medium,PROD611,in,USA,0.0,0.0,43745.465,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,459.444
1-740751967,Accepted,In Progress,V3_2,Org line C,G189 2nd,Medium,PROD611,in,USA,0.025,0.025,43745.49,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,459.444
1-740751967,Queued,Awaiting Assignment,D_1,Org line A2,L50 3rd,Medium,PROD611,in,USA,0.389,0.364,43745.854,Friday,2,0,0,0,0,0,0,0,0,0,0,0,0,459.444
1-740751967,Accepted,In Progress,D_1,Org line A2,L50 3rd,Medium,PROD611,in,INDIA,0.629,0.24,43746.094,Friday,2,1,0,0,0,0,0,0,0,0,0,0,0,459.444
1-740751967,Accepted,In Progress,D_1,Org line A2,L50 3rd,Medium,PROD611,in,INDIA,2.112,1.483,43747.577,Friday,3,1,0,0,0,0,0,0,0,0,0,0,0,459.444
1-740751967,Queued,Awaiting Assignment,A2_2,Org line A2,G40,Medium,PROD611,in,INDIA,234.769,232.657,43980.234,Friday,4,1,0,0,0,0,0,0,0,0,0,0,0,459.444
1-740751967,Accepted,In Progress,A2_2,Org line A2,G40,Medium,PROD611,in,Sweden,249.714,14.945,43995.179,Friday,4,2,0,0,0,0,0,0,0,0,0,0,0,459.444
1-740751967,Queued,Awaiting Assignment,A2_2,Org line A2,G38 2nd,Medium,PROD611,in,Sweden,250.389,0.675,43995.854,Friday,5,2,0,0,0,0,0,0,0,0,0,0,0,459.444
1-740751967,Accepted,In Progress,A2_2,Org line A2,G38 2nd,Medium,PROD611,in,Sweden,257.635,7.246,44003.1,Friday,5,3,0,0,0,0,0,0,0,0,0,0,0,459.444
1-740751967,Queued,Awaiting Assignment,D_1,Org line A2,L50 3rd,Medium,PROD611,in,Sweden,258.095,0.46,44003.56,Friday,6,3,0,0,0,0,0,0,0,0,0,0,0,459.444
